document,label
"최악이네....이건 뭐 거의 우뢰매급이댜....보다가 토 나오는거 겨우 참았네....초반 10분만 볼만하고 그 다음부턴 잠이 올거다...이거 볼 돈으로 마스크나 사라
",0
"예고편 딱 보면 모르겠음? 꼬맹이가 훈령하는모습만봐도 cg너무 티나고. 일단 DC는 빌런이 너무약함. 1편에서도  한방에끝나고 . 수어사이드에서도 시상 다 부실것같은 빌런 허무하게죽고.박진감이없고   그냥 다음 Dc...
",0
"영화가 빨리 끝나기만을 소원 했습니다..
",1
"개ㅈ노잼이다친구 5명이랑 보고 왔는데모든 애들이 다 재미 없다고 ㅈ2ㄹ했다코로나 걸리지 말고 방역에 협조나 해라ㅇㅇ
",0
"'대한민국이나 미국이나 여자들은 영화를 찍으면 안됩니다'라고 여성차별한 dntj 박제합니다 이놈은 최소 짐승보다 하찮은 놈인게 분명합니다
",0
"유치한 스토리와 허접한 cg 도 살리지 못한 갤가돗의 눈물 연기가 환장의 콜라보.. 여러분의 만원은 소중합니다. 2년 뒤 안방에서 보세요. 원더우먼 1편의 발톱 정도 밖에 못따라간 1984...
",0
"1편을 워낙 재미있게봐서 기대 많이했는데 너무별로였어요ㅠㅠ 여자배우얼굴이 다했음ㅋㅋㅋㅋ 진짜 얼굴 몸매 장난아님..빌런도유치하고 ㅠㅠ 아쉽 ..
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"보석에 소원 하나 빌었다고 원더우먼 힘을 얻어서 짜증이났다.그리고 캣츠는 ㅅㅂㅋㅋ 어찌 변신하고 더 약해지냐
",0
"아들놈 미스 캐스팅...머리 색깔부터 외모 하나도 비슷한게 없네
",0
"줄거리의 연결성이나 대사 연기등..모든면에서 실망. 그 자체
",0
"최악의영화 도대체 장르가 도대체뭐임?멜로? 히어로물? 이야기도 뒤죽박죽 긴장감제로
",0
"감독코로나걸렸냐히어로물을 왜 멜로로 만들고 그랴로 미친자야
",0
"기대했던것 보다 훨씬 재밌더라. 마야,복고,Make a wish, NCT
",0
"아 역시 기대한되로 스케일이 틀리네요
",1
"
",0
"재밌어요!! 갤가돗 ㅠㅠ 너무 이쁨 ... 영화보고 나오니 평화로운 세상이 감사..
",1
"핵노잼.. 차라리 그냥 나홀로집에 다시보기가 나아요..
",0
"이걸 아맥으로 봤다니 ㅠㅠ돈아까움 역시 히어로 영화는 마블이다
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"쓸대없는 장면이 너무 많음
",0
"오랜만에 기대했는대 솔직히 1편도 후반엔 실망인대 이건 뭐 ㅋ 1편에 비교하는게 미안할정도로 후짐 ㅋ 뭐야이거
",0
"개노잼입니다 열받네요
",0
"나 진짜 마블안보는데 원더우먼 한정판 아트 카드 갖고싶어서 봤는데 도입부부터가 재밋음 진짜 후회안함. 근데 솔직히 시간이 길어서 중간에 약간 집중력이 흐려지는건 있음. 전체적으로는 2020중 가장 재밌게본 영화.
",1
"DC가 늘 그렇지...DC가 DC했다
",0
"곧 보러갈텐데 너무 기대되네요!!!
",1
"스티브 트레버가 졸귀였고 원더우먼의 매력은 1편에 비해 덜 드러나서 좀 아쉬웠음. 무난하게 재밌어요                                  +워너니까 번역 박읍읍씨인건 말안해도 알겠고. 대사 날려...
",0
"그래픽 최악, 스토리 극혐 지겨워 죽는줄 알았어요. 0점이 없어 아쉽네
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"코로나 시국에 그나마 볼만하다고 생각되는 영화지만 좀 아쉬운점이 많네요.서사가 너무 지루해서 액션씬 비중이 너무 적어 볼거리가 적네요.쿠키영상에 린타카터만 반가운 영화...
",0
"갤가돗이 눈물나게 아깝다... 연출은 전작이 훨씬 낫고, CG는 대체 누가 작업했길래 정말 1984년식 CG를 넣은건지..(시대고증 잘했다는 말 아님, 구리다는 말)
",0
"내 소원을 빌께영화 다시만들어줘  이건 아니야
",0
"스토리 엉망. 의미없는 악역
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"자리를 뜰 수 없는 흥미진진한 영화
",1
"별 두개도 아까운데?ㄹㅇ 노잼 만화 애니메이션이 더재밌겠다
",0
"보다가 잠들 수 있습니다. DC의 감성이 1984년에서 발전하지 않았다는 것을 영화 제목으로 알려주었는데.. 이걸 몰랐네
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"슬프지만 포기해야 하는 사랑을 받아들이고 난 후 말빨 하나로 전세계 사람들의 마음을 돌린 그녀! 총알도 막을 수 있지만 절대 쉬운 길을 택하지 않고 수차례 줄타기를 하며 스릴을 즐길줄 아는, 아이들에겐 쇼맨십을, 악...
",1
"솔직히 올해 본것중에는 이게 그나마 제일 낫다
",0
"여자 감독에, 여자 주인공에, 스토리도 여자를 위한 스토리. 전부 여자를 위한 영화. 페미 영화 그자체임 이거 평점 8점대는 오바지
",0
"슈퍼맨따라하는 비행자세와 질질끄는 영화.. 근데 겔 가돗은 예쁘다
",0
"보는 내내.. 지루하고 유치해 죽음
",0
"히어로 영화보면서 감동 까지 같이 가져가요 한번 더보고 싶다
",1
"1편보다 못해요. 지루해요
",0
"유치  유치  유치....
",0
"진짜 재밌어요. 역시 원더우먼 이쁘고 섹시하고 멋있고 힘쎄고 대박입니다. 스토리도 영상미도 훌륭합니다.
",1
"와....지루해디질뻔...dc 일하는거냐
",0
"원더우먼 줄거리에 보여지는게 거의 다네요 ㅜㅜ 스토리가 있어서 감동적이기는하나.. 1편에서 보는 화려한 액션과 감동이 좀 적어서 조금 실망.. 코로나 때문에 안가려고 했는데.. 약간 후회.. 그냥 KT올레 영화나오면...
",0
"잔잔한느낌이지만재미굿굿
",1
"주인공은 참 예쁘다...
",1
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"억지감동극혐 보다가 잔영화 처음임
",0
"올해 최고의 블랙버스터이자더욱 강해진 주인공이 돌아왔군요. 온가족이 함께 보면 좋을 듯해요갈가돗 역시 연기가 일품이죠!
",1
"올해 최악의 영화.. 어떻게 이런 각본으로 영화를 만들었을까 신기함.별 두개 중 한개 반은 앞의 꼬마 몫..
",0
"액션신도 별로 없고 스토리도 지루해서 저는 그냥 그렇네요
",0
"재미없음. 재미없음재미없움
",0
"날의는 원더우먼을 볼줄이야.. 골든아머 정말 환상 ~~~
",1
"졸잼인데요 ㅋㅋㅋㅋ 개인적으로는 마블보다 나아요
",1
"액션 영상미 끝내줌 ㅋ 간만에 힐링함
",1
"액션 보다는 드라마같은 느낌이 강했지만. 요새같은 시기에 이정도 영화볼수있다는것에 만족합니다.
",1
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"인간의 욕심과 욕망은 잔혹한 대가를 치뤄야 한다는것을 알게 해준 영화인 것 같다. 영화를 보고 나 자신을 사랑하고, 주변을 사랑하자 라는 것을 배웠다.우리는 모두 아름다워요
",1
"감독은 겁나재능없는데 주연배우가 그나마살린작품...1도그렇고....
",0
"처음에 재미있다가 점점 지루하면서 마지막에는 무조건인 교훈으로 끝나는게 아쉽네요.
",0
"맥스 로드 트럼프 젊은 시절과 묘하게 닮았네요.
",1
"크리스 파인의 눈동자에 5점 갤 가돗의 미모에 4점 불꽃놀이에 3점 웅장한 음악에 2점 스토리 전개에 -3점 캣츠에 -1점 중구난방함에 -3점
",0
"어린이용 버전....
",0
"
",0
"기대만큼 재밌는 영화입니다~!
",1
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"DC가 마블을 못이기는 이유... 놀란의 배트맨 이후 매력있는 빌런을 찾아볼 수 없음. 저스티스 리그 때도 느꼈지만,  빌런과 히어로의 대립구도가 너무 단순함.
",1
"케빈파이기한테 넘기자
",1
"졸았다. 너무 지루하고 뻔함.
",0
"별점주기 아까움 지금 막 보고 나왔는데 댓글 알바썼나봄 각본도 쓰레기 감독도 쓰레기 돈 시간 다 아까움 절대 보지말기를...
",0
"재밌게봤음하지만 액션이 조금 아쉽고보는도중에 울수있음
",1
"스토리 똥 연출 똥 개연성 똥 액션까지 똥이고 개지루하기까지  거기다 갑분 브루스올마이티 그리고 달리기 모션 개소름이네 .. 감독이 문제인지 dc가 문제인지 .. 좀 살만해지면 스스로 호흡기 떼버리네...84년도에 ...
",0
"갤가돗 누님 온 몸을 핥아드리고싶다ㅜㅠ
",0
"도대체 왜 러닝타임이 두시간반인지 하나도 이해가 안되네요 액션이 화려하지도 않았고 끝까지 터지는 포인트도 하나 없고 스토리도 너무 진부하네요 개연성도 많이 떨어지구요 킬탐용으로도 부적합한 것 같습니다 관람 비추해요!...
",0
"심각하다 진짜 유치하고 지루하고 중간에 진짜 너무나가고싶은데 돈아까워서 앉아있었다
",0
"
",0
"원래 6점 주고 싶었는데 알바들이 너무 많이 풀려서 평균을 맞추기 위해 1점 드립니다. 내가 알던 원더우먼이 맞는지 모르겠네요. 유사 짱ㄲ ㅐ 영화입니다. 앞으로 dc는 거릅시다. 이제 마블조차 pc화 돼서 걸러야 ...
",0
"이 시국에 영화관?? 다들 너무 하심
",0
"거진 반은 졸았음.!.
",0
"잘생긴 남주 여주 얼굴 말고 볼거 없음
",0
"원더우먼의 러브 스토리
",0
"도덕을 겁나 시끄럽게 가르침. 도덕 시간에 잤던 사람들은 다 잘꺼임
",1
"노잼... 액션신도 별로 없고 주인공 클로즈업 몰입 안됨ㅋㅋ 스토리가 무슨 교훈다큐 휴먼스토린 줄.. 이런 거에 감동  교훈 이런 거  넣지마라
",0
"원더우먼의 전작들을 기대하고 본게 후회스럽습니다. 영화 자체에 몰입이 되지 않아요.스토리 전개부터 귀를 집중시키는 BGM등 제대로 된 부분이 느껴지지 않았습니다.
",0
"어제 개봉하자마자보고왔는데, 진심 이거 추천한사람 디진다 진짜.. 그냥 중반부터 리클라이너석 의자 뒤로 완전 눕히고 잤어요!ㅎ.ㅎ  크리스마스 이브나 크리스마스때 커플들에게 추천해요 ★×10개 ㅎㅎㅎ
",1
"기대가 크면 실망도 큰법
",0
"강하고 섹시하고 쿨하고 특별한 존재그게 바로 원더우먼이고진실은 언제나 옳다를 상기시켜 줌 영화
",0
"큰 기대를 가지고 개봉 첫날 4D로 관람 갔습니다.큰 기대만큼의 실망을 돌려주네요.스토리의 낮은 퀄리티와 (드라마 한회짜리정도의 스토리와 스케일) 빌런의 억지스러운 동기 낮은 볼거리...등 엄청나게 실망만 합니다.딱...
",0
"기대 하지도 않았지만 기대 이하네요 ㅎㅎㅎ
",0
"깔끔한 연출과 화려면 비주얼. 이 두 개만으로 도 별 10개!
",1
"이렇게 흘러가면  너무 유치한대..ㅠㅠ
",0
"페드로 파스칼 연기는 진짜 압권인데...아...개인적으론 처참 했다
",1
"너무 기대를 했는지 기대에는 못미쳤어요러닝타임이 쓸데없이 길고 편집이 좀 이상했어요
",0
"그냥 저냥 ~  볼만했어요.  . 상영 시간이 2시간 30분인데 길다고 느껴졌네요. 기대하지 않고 보길 바랍니다
",0
"중간중간에 졸면서 봤는데 캣츠 상영관에 잘못 들어와서 나갈뻔했음cgㄹㅇ 캣츠꺼 배껴온 느낌이
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"언제 끝나길 기다린 영화는 처음 먼가 시작되려나 되려나 하면서 끝까지보려다 막판에 그냥보다 나옴
",0
"
",0
"
",0
"지루하고 뻔한 스토리.
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"흑화한 모래요정 바람돌이, 캣츠인가 싶은 반인반수, 유치한 설정 삼위일체
",0
"훌륭한 세계관의 메시지를 관객에게 교훈으로 심어주고자 노력만 할뿐, 그 이상의 기대는 접어두길
",0
"액션영화인데 졸았음 정말 이건 무슨 내용이지 싶음 예고편이 다인 영화 너무 기대가 컸나봄
",0
"착실한 아이들 교육용 영화. 어른은 가라
",0
"정말 지루하고 말도안되는 연출
",0
"갤 가돗하고 크리스 파인이 다했네 액션도 그닥이고 악역 둘은 말 꺼내기도 싫다 ㅡㅡ;;
",0
"그냥 킬링타임용 정도 입니다.
",0
"별로 재미있지는 않다.
",0
"
",0
"전작보다 지루하고 재미없네요. 갤 가돗의 미친 듯한 미모에 상영시간 내내 홀려 있어도 액션 보다는 러브 스토리와 신파극 같은 스토리와 전개, 결말 때문에 재미가 반감됩니다. 전작 만한 후속편이 없음을 증명한 또 하나...
",0
"네이버 추천 댓글은 싹 다 알바네 너무 하네 진짜
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"1편보다 별로 갑자기 비행 능력 생겼을때랑 빌런이 치타로 변신했을때 헛웃음 만 나왔네
",0
"
",0
"이 시대의 희망이라는 메세지를 전달해준 좋은 영화였다
",1
"재밌어요~~ 부담없이 즐기는 영화~~
",1
"생각보다 재미 있어요스케일이 크고 볼거리도 많아요
",1
"원더우먼과 치타녀가 너무 좋아ㅜㅜ 기억에 남는 대사는 없지만 음악은 안 잊혀져~
",1
"
",0
"만족스럽습니다 간만에 재밌는영화가 나왔네요
",1
"영화 보는 내내 너무나 즐거웠고 행복했습니다. 감독이 원더우먼이 가진 그 특유의 퓨어한 설정과 영화 속 주제의식을 명확하게 전달하고자 관객들이 기대했던 것들을 포기하거나 어설프게 다룬 부분도 확실히 있지만 제가 감독...
",0
"원더우먼 예쁘네요...
",1
"건강한DC영화 온가족이볼만한 휴먼메세지 !매력적인원더우먼 그리고마지막 보너스!일단보세요~
",1
"사랑과 정의 그 사이에서 고민하는 원더우먼을 정말 잘표현했다. 그리고 요즘 열심히 일하는 DC때문에 행복하다..
",1
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"1 모두가 원하는 것을 이룰 수도 그럴 필요도 없어..., 2 얻는 것이 있으면 잃는 것도 있다, 3 포기하면 편해, 4 쿠키 영상은 하나 있음
",0
"줄거리는 여느 히어로 영화와 비슷하게 흘러가지만 내가 코믹스를 안 봐서 그런지 중간중간 순간적으로 이해가 안 간 적이 있음(약간 이야기가 진행된 후에 이해가 감), 뜬금포 장면들이 좀 많아서 중간에 약간 지루...액...
",0
